chapter,rank_in_chapter,hts8,api_hts_number,country_code,entry_date,example_payload
02,12,02013004,0201.30.04,CA,2026-01-15,"{""htsNumber"":""0201.30.04"",""countryOfOrigin"":""CA"",""entryDate"":""2026-01-15"",""declaredValue"":1000}"
02,12,02013004,0201.30.04,EU,2026-01-15,"{""htsNumber"":""0201.30.04"",""countryOfOrigin"":""EU"",""entryDate"":""2026-01-15"",""declaredValue"":1000}"
02,12,02013004,0201.30.04,JP,2026-01-15,"{""htsNumber"":""0201.30.04"",""countryOfOrigin"":""JP"",""entryDate"":""2026-01-15"",""declaredValue"":1000}"
02,12,02013004,0201.30.04,RU,2026-01-15,"{""htsNumber"":""0201.30.04"",""countryOfOrigin"":""RU"",""entryDate"":""2026-01-15"",""declaredValue"":1000}"
02,13,02013006,0201.30.06,CN,2026-01-15,"{""htsNumber"":""0201.30.06"",""countryOfOrigin"":""CN"",""entryDate"":""2026-01-15"",""declaredValue"":1000}"
02,13,02013006,0201.30.06,CA,2026-01-15,"{""htsNumber"":""0201.30.06"",""countryOfOrigin"":""CA"",""entryDate"":""2026-01-15"",""declaredValue"":1000}"
02,13,02013006,0201.30.06,EU,2026-01-15,"{""htsNumber"":""0201.30.06"",""countryOfOrigin"":""EU"",""entryDate"":""2026-01-15"",""declaredValue"":1000}"
02,13,02013006,0201.30.06,JP,2026-01-15,"{""htsNumber"":""0201.30.06"",""countryOfOrigin"":""JP"",""entryDate"":""2026-01-15"",""declaredValue"":1000}"
02,13,02013006,0201.30.06,RU,2026-01-15,"{""htsNumber"":""0201.30.06"",""countryOfOrigin"":""RU"",""entryDate"":""2026-01-15"",""declaredValue"":1000}"
02,14,02013010,0201.30.10,CN,2026-01-15,"{""htsNumber"":""0201.30.10"",""countryOfOrigin"":""CN"",""entryDate"":""2026-01-15"",""declaredValue"":1000}"
02,14,02013010,0201.30.10,CA,2026-01-15,"{""htsNumber"":""0201.30.10"",""countryOfOrigin"":""CA"",""entryDate"":""2026-01-15"",""declaredValue"":1000}"
02,14,02013010,0201.30.10,EU,2026-01-15,"{""htsNumber"":""0201.30.10"",""countryOfOrigin"":""EU"",""entryDate"":""2026-01-15"",""declaredValue"":1000}"
02,14,02013010,0201.30.10,JP,2026-01-15,"{""htsNumber"":""0201.30.10"",""countryOfOrigin"":""JP"",""entryDate"":""2026-01-15"",""declaredValue"":1000}"
02,14,02013010,0201.30.10,RU,2026-01-15,"{""htsNumber"":""0201.30.10"",""countryOfOrigin"":""RU"",""entryDate"":""2026-01-15"",""declaredValue"":1000}"
02,15,02013030,0201.30.30,CN,2026-01-15,"{""htsNumber"":""0201.30.30"",""countryOfOrigin"":""CN"",""entryDate"":""2026-01-15"",""declaredValue"":1000}"
02,15,02013030,0201.30.30,CA,2026-01-15,"{""htsNumber"":""0201.30.30"",""countryOfOrigin"":""CA"",""entryDate"":""2026-01-15"",""declaredValue"":1000}"
02,15,02013030,0201.30.30,EU,2026-01-15,"{""htsNumber"":""0201.30.30"",""countryOfOrigin"":""EU"",""entryDate"":""2026-01-15"",""declaredValue"":1000}"
02,15,02013030,0201.30.30,JP,2026-01-15,"{""htsNumber"":""0201.30.30"",""countryOfOrigin"":""JP"",""entryDate"":""2026-01-15"",""declaredValue"":1000}"
02,15,02013030,0201.30.30,RU,2026-01-15,"{""htsNumber"":""0201.30.30"",""countryOfOrigin"":""RU"",""entryDate"":""2026-01-15"",""declaredValue"":1000}"
02,16,02013050,0201.30.50,CN,2026-01-15,"{""htsNumber"":""0201.30.50"",""countryOfOrigin"":""CN"",""entryDate"":""2026-01-15"",""declaredValue"":1000}"
02,16,02013050,0201.30.50,CA,2026-01-15,"{""htsNumber"":""0201.30.50"",""countryOfOrigin"":""CA"",""entryDate"":""2026-01-15"",""declaredValue"":1000}"
02,16,02013050,0201.30.50,EU,2026-01-15,"{""htsNumber"":""0201.30.50"",""countryOfOrigin"":""EU"",""entryDate"":""2026-01-15"",""declaredValue"":1000}"
02,16,02013050,0201.30.50,JP,2026-01-15,"{""htsNumber"":""0201.30.50"",""countryOfOrigin"":""JP"",""entryDate"":""2026-01-15"",""declaredValue"":1000}"
02,16,02013050,0201.30.50,RU,2026-01-15,"{""htsNumber"":""0201.30.50"",""countryOfOrigin"":""RU"",""entryDate"":""2026-01-15"",""declaredValue"":1000}"
02,17,02013080,0201.30.80,CN,2026-01-15,"{""htsNumber"":""0201.30.80"",""countryOfOrigin"":""CN"",""entryDate"":""2026-01-15"",""declaredValue"":1000}"
02,17,02013080,0201.30.80,CA,2026-01-15,"{""htsNumber"":""0201.30.80"",""countryOfOrigin"":""CA"",""entryDate"":""2026-01-15"",""declaredValue"":1000}"
02,17,02013080,0201.30.80,EU,2026-01-15,"{""htsNumber"":""0201.30.80"",""countryOfOrigin"":""EU"",""entryDate"":""2026-01-15"",""declaredValue"":1000}"
02,17,02013080,0201.30.80,JP,2026-01-15,"{""htsNumber"":""0201.30.80"",""countryOfOrigin"":""JP"",""entryDate"":""2026-01-15"",""declaredValue"":1000}"
02,17,02013080,0201.30.80,RU,2026-01-15,"{""htsNumber"":""0201.30.80"",""countryOfOrigin"":""RU"",""entryDate"":""2026-01-15"",""declaredValue"":1000}"
02,18,02021005,0202.10.05,CN,2026-01-15,"{""htsNumber"":""0202.10.05"",""countryOfOrigin"":""CN"",""entryDate"":""2026-01-15"",""declaredValue"":1000}"
02,18,02021005,0202.10.05,CA,2026-01-15,"{""htsNumber"":""0202.10.05"",""countryOfOrigin"":""CA"",""entryDate"":""2026-01-15"",""declaredValue"":1000}"
02,18,02021005,0202.10.05,EU,2026-01-15,"{""htsNumber"":""0202.10.05"",""countryOfOrigin"":""EU"",""entryDate"":""2026-01-15"",""declaredValue"":1000}"
02,18,02021005,0202.10.05,JP,2026-01-15,"{""htsNumber"":""0202.10.05"",""countryOfOrigin"":""JP"",""entryDate"":""2026-01-15"",""declaredValue"":1000}"
02,18,02021005,0202.10.05,RU,2026-01-15,"{""htsNumber"":""0202.10.05"",""countryOfOrigin"":""RU"",""entryDate"":""2026-01-15"",""declaredValue"":1000}"
02,19,02021010,0202.10.10,CN,2026-01-15,"{""htsNumber"":""0202.10.10"",""countryOfOrigin"":""CN"",""entryDate"":""2026-01-15"",""declaredValue"":1000}"
02,19,02021010,0202.10.10,CA,2026-01-15,"{""htsNumber"":""0202.10.10"",""countryOfOrigin"":""CA"",""entryDate"":""2026-01-15"",""declaredValue"":1000}"
02,19,02021010,0202.10.10,EU,2026-01-15,"{""htsNumber"":""0202.10.10"",""countryOfOrigin"":""EU"",""entryDate"":""2026-01-15"",""declaredValue"":1000}"
02,19,02021010,0202.10.10,JP,2026-01-15,"{""htsNumber"":""0202.10.10"",""countryOfOrigin"":""JP"",""entryDate"":""2026-01-15"",""declaredValue"":1000}"
02,19,02021010,0202.10.10,RU,2026-01-15,"{""htsNumber"":""0202.10.10"",""countryOfOrigin"":""RU"",""entryDate"":""2026-01-15"",""declaredValue"":1000}"
02,20,02021050,0202.10.50,CN,2026-01-15,"{""htsNumber"":""0202.10.50"",""countryOfOrigin"":""CN"",""entryDate"":""2026-01-15"",""declaredValue"":1000}"
02,20,02021050,0202.10.50,CA,2026-01-15,"{""htsNumber"":""0202.10.50"",""countryOfOrigin"":""CA"",""entryDate"":""2026-01-15"",""declaredValue"":1000}"
02,20,02021050,0202.10.50,EU,2026-01-15,"{""htsNumber"":""0202.10.50"",""countryOfOrigin"":""EU"",""entryDate"":""2026-01-15"",""declaredValue"":1000}"
02,20,02021050,0202.10.50,JP,2026-01-15,"{""htsNumber"":""0202.10.50"",""countryOfOrigin"":""JP"",""entryDate"":""2026-01-15"",""declaredValue"":1000}"
02,20,02021050,0202.10.50,RU,2026-01-15,"{""htsNumber"":""0202.10.50"",""countryOfOrigin"":""RU"",""entryDate"":""2026-01-15"",""declaredValue"":1000}"
03,1,03011100,0301.11.00,CN,2026-01-15,"{""htsNumber"":""0301.11.00"",""countryOfOrigin"":""CN"",""entryDate"":""2026-01-15"",""declaredValue"":1000}"
03,1,03011100,0301.11.00,CA,2026-01-15,"{""htsNumber"":""0301.11.00"",""countryOfOrigin"":""CA"",""entryDate"":""2026-01-15"",""declaredValue"":1000}"
03,1,03011100,0301.11.00,EU,2026-01-15,"{""htsNumber"":""0301.11.00"",""countryOfOrigin"":""EU"",""entryDate"":""2026-01-15"",""declaredValue"":1000}"
03,1,03011100,0301.11.00,JP,2026-01-15,"{""htsNumber"":""0301.11.00"",""countryOfOrigin"":""JP"",""entryDate"":""2026-01-15"",""declaredValue"":1000}"
03,1,03011100,0301.11.00,RU,2026-01-15,"{""htsNumber"":""0301.11.00"",""countryOfOrigin"":""RU"",""entryDate"":""2026-01-15"",""declaredValue"":1000}"
03,2,03011900,0301.19.00,CN,2026-01-15,"{""htsNumber"":""0301.19.00"",""countryOfOrigin"":""CN"",""entryDate"":""2026-01-15"",""declaredValue"":1000}"
03,2,03011900,0301.19.00,CA,2026-01-15,"{""htsNumber"":""0301.19.00"",""countryOfOrigin"":""CA"",""entryDate"":""2026-01-15"",""declaredValue"":1000}"
03,2,03011900,0301.19.00,EU,2026-01-15,"{""htsNumber"":""0301.19.00"",""countryOfOrigin"":""EU"",""entryDate"":""2026-01-15"",""declaredValue"":1000}"
03,2,03011900,0301.19.00,JP,2026-01-15,"{""htsNumber"":""0301.19.00"",""countryOfOrigin"":""JP"",""entryDate"":""2026-01-15"",""declaredValue"":1000}"
03,2,03011900,0301.19.00,RU,2026-01-15,"{""htsNumber"":""0301.19.00"",""countryOfOrigin"":""RU"",""entryDate"":""2026-01-15"",""declaredValue"":1000}"
03,3,03019100,0301.91.00,CN,2026-01-15,"{""htsNumber"":""0301.91.00"",""countryOfOrigin"":""CN"",""entryDate"":""2026-01-15"",""declaredValue"":1000}"
03,3,03019100,0301.91.00,CA,2026-01-15,"{""htsNumber"":""0301.91.00"",""countryOfOrigin"":""CA"",""entryDate"":""2026-01-15"",""declaredValue"":1000}"
03,3,03019100,0301.91.00,EU,2026-01-15,"{""htsNumber"":""0301.91.00"",""countryOfOrigin"":""EU"",""entryDate"":""2026-01-15"",""declaredValue"":1000}"
03,3,03019100,0301.91.00,JP,2026-01-15,"{""htsNumber"":""0301.91.00"",""countryOfOrigin"":""JP"",""entryDate"":""2026-01-15"",""declaredValue"":1000}"
03,3,03019100,0301.91.00,RU,2026-01-15,"{""htsNumber"":""0301.91.00"",""countryOfOrigin"":""RU"",""entryDate"":""2026-01-15"",""declaredValue"":1000}"
03,4,03019200,0301.92.00,CN,2026-01-15,"{""htsNumber"":""0301.92.00"",""countryOfOrigin"":""CN"",""entryDate"":""2026-01-15"",""declaredValue"":1000}"
03,4,03019200,0301.92.00,CA,2026-01-15,"{""htsNumber"":""0301.92.00"",""countryOfOrigin"":""CA"",""entryDate"":""2026-01-15"",""declaredValue"":1000}"
03,4,03019200,0301.92.00,EU,2026-01-15,"{""htsNumber"":""0301.92.00"",""countryOfOrigin"":""EU"",""entryDate"":""2026-01-15"",""declaredValue"":1000}"
03,4,03019200,0301.92.00,JP,2026-01-15,"{""htsNumber"":""0301.92.00"",""countryOfOrigin"":""JP"",""entryDate"":""2026-01-15"",""declaredValue"":1000}"
03,4,03019200,0301.92.00,RU,2026-01-15,"{""htsNumber"":""0301.92.00"",""countryOfOrigin"":""RU"",""entryDate"":""2026-01-15"",""declaredValue"":1000}"
03,5,03019302,0301.93.02,CN,2026-01-15,"{""htsNumber"":""0301.93.02"",""countryOfOrigin"":""CN"",""entryDate"":""2026-01-15"",""declaredValue"":1000}"
03,5,03019302,0301.93.02,CA,2026-01-15,"{""htsNumber"":""0301.93.02"",""countryOfOrigin"":""CA"",""entryDate"":""2026-01-15"",""declaredValue"":1000}"
03,5,03019302,0301.93.02,EU,2026-01-15,"{""htsNumber"":""0301.93.02"",""countryOfOrigin"":""EU"",""entryDate"":""2026-01-15"",""declaredValue"":1000}"
03,5,03019302,0301.93.02,JP,2026-01-15,"{""htsNumber"":""0301.93.02"",""countryOfOrigin"":""JP"",""entryDate"":""2026-01-15"",""declaredValue"":1000}"
03,5,03019302,0301.93.02,RU,2026-01-15,"{""htsNumber"":""0301.93.02"",""countryOfOrigin"":""RU"",""entryDate"":""2026-01-15"",""declaredValue"":1000}"
03,6,03019401,0301.94.01,CN,2026-01-15,"{""htsNumber"":""0301.94.01"",""countryOfOrigin"":""CN"",""entryDate"":""2026-01-15"",""declaredValue"":1000}"
03,6,03019401,0301.94.01,CA,2026-01-15,"{""htsNumber"":""0301.94.01"",""countryOfOrigin"":""CA"",""entryDate"":""2026-01-15"",""declaredValue"":1000}"
03,6,03019401,0301.94.01,EU,2026-01-15,"{""htsNumber"":""0301.94.01"",""countryOfOrigin"":""EU"",""entryDate"":""2026-01-15"",""declaredValue"":1000}"
03,6,03019401,0301.94.01,JP,2026-01-15,"{""htsNumber"":""0301.94.01"",""countryOfOrigin"":""JP"",""entryDate"":""2026-01-15"",""declaredValue"":1000}"
03,6,03019401,0301.94.01,RU,2026-01-15,"{""htsNumber"":""0301.94.01"",""countryOfOrigin"":""RU"",""entryDate"":""2026-01-15"",""declaredValue"":1000}"
03,7,03019500,0301.95.00,CN,2026-01-15,"{""htsNumber"":""0301.95.00"",""countryOfOrigin"":""CN"",""entryDate"":""2026-01-15"",""declaredValue"":1000}"
03,7,03019500,0301.95.00,CA,2026-01-15,"{""htsNumber"":""0301.95.00"",""countryOfOrigin"":""CA"",""entryDate"":""2026-01-15"",""declaredValue"":1000}"
03,7,03019500,0301.95.00,EU,2026-01-15,"{""htsNumber"":""0301.95.00"",""countryOfOrigin"":""EU"",""entryDate"":""2026-01-15"",""declaredValue"":1000}"
03,7,03019500,0301.95.00,JP,2026-01-15,"{""htsNumber"":""0301.95.00"",""countryOfOrigin"":""JP"",""entryDate"":""2026-01-15"",""declaredValue"":1000}"
03,7,03019500,0301.95.00,RU,2026-01-15,"{""htsNumber"":""0301.95.00"",""countryOfOrigin"":""RU"",""entryDate"":""2026-01-15"",""declaredValue"":1000}"
03,8,03019903,0301.99.03,CN,2026-01-15,"{""htsNumber"":""0301.99.03"",""countryOfOrigin"":""CN"",""entryDate"":""2026-01-15"",""declaredValue"":1000}"
03,8,03019903,0301.99.03,CA,2026-01-15,"{""htsNumber"":""0301.99.03"",""countryOfOrigin"":""CA"",""entryDate"":""2026-01-15"",""declaredValue"":1000}"
03,8,03019903,0301.99.03,EU,2026-01-15,"{""htsNumber"":""0301.99.03"",""countryOfOrigin"":""EU"",""entryDate"":""2026-01-15"",""declaredValue"":1000}"
03,8,03019903,0301.99.03,JP,2026-01-15,"{""htsNumber"":""0301.99.03"",""countryOfOrigin"":""JP"",""entryDate"":""2026-01-15"",""declaredValue"":1000}"
03,8,03019903,0301.99.03,RU,2026-01-15,"{""htsNumber"":""0301.99.03"",""countryOfOrigin"":""RU"",""entryDate"":""2026-01-15"",""declaredValue"":1000}"
03,9,03021100,0302.11.00,CN,2026-01-15,"{""htsNumber"":""0302.11.00"",""countryOfOrigin"":""CN"",""entryDate"":""2026-01-15"",""declaredValue"":1000}"
03,9,03021100,0302.11.00,CA,2026-01-15,"{""htsNumber"":""0302.11.00"",""countryOfOrigin"":""CA"",""entryDate"":""2026-01-15"",""declaredValue"":1000}"
03,9,03021100,0302.11.00,EU,2026-01-15,"{""htsNumber"":""0302.11.00"",""countryOfOrigin"":""EU"",""entryDate"":""2026-01-15"",""declaredValue"":1000}"
03,9,03021100,0302.11.00,JP,2026-01-15,"{""htsNumber"":""0302.11.00"",""countryOfOrigin"":""JP"",""entryDate"":""2026-01-15"",""declaredValue"":1000}"
03,9,03021100,0302.11.00,RU,2026-01-15,"{""htsNumber"":""0302.11.00"",""countryOfOrigin"":""RU"",""entryDate"":""2026-01-15"",""declaredValue"":1000}"
03,10,03021300,0302.13.00,CN,2026-01-15,"{""htsNumber"":""0302.13.00"",""countryOfOrigin"":""CN"",""entryDate"":""2026-01-15"",""declaredValue"":1000}"
03,10,03021300,0302.13.00,CA,2026-01-15,"{""htsNumber"":""0302.13.00"",""countryOfOrigin"":""CA"",""entryDate"":""2026-01-15"",""declaredValue"":1000}"
03,10,03021300,0302.13.00,EU,2026-01-15,"{""htsNumber"":""0302.13.00"",""countryOfOrigin"":""EU"",""entryDate"":""2026-01-15"",""declaredValue"":1000}"
03,10,03021300,0302.13.00,JP,2026-01-15,"{""htsNumber"":""0302.13.00"",""countryOfOrigin"":""JP"",""entryDate"":""2026-01-15"",""declaredValue"":1000}"
03,10,03021300,0302.13.00,RU,2026-01-15,"{""htsNumber"":""0302.13.00"",""countryOfOrigin"":""RU"",""entryDate"":""2026-01-15"",""declaredValue"":1000}"
03,11,03021400,0302.14.00,CN,2026-01-15,"{""htsNumber"":""0302.14.00"",""countryOfOrigin"":""CN"",""entryDate"":""2026-01-15"",""declaredValue"":1000}"
03,11,03021400,0302.14.00,CA,2026-01-15,"{""htsNumber"":""0302.14.00"",""countryOfOrigin"":""CA"",""entryDate"":""2026-01-15"",""declaredValue"":1000}"
03,11,03021400,0302.14.00,EU,2026-01-15,"{""htsNumber"":""0302.14.00"",""countryOfOrigin"":""EU"",""entryDate"":""2026-01-15"",""declaredValue"":1000}"
03,11,03021400,0302.14.00,JP,2026-01-15,"{""htsNumber"":""0302.14.00"",""countryOfOrigin"":""JP"",""entryDate"":""2026-01-15"",""declaredValue"":1000}"
03,11,03021400,0302.14.00,RU,2026-01-15,"{""htsNumber"":""0302.14.00"",""countryOfOrigin"":""RU"",""entryDate"":""2026-01-15"",""declaredValue"":1000}"
03,12,03021900,0302.19.00,CN,2026-01-15,"{""htsNumber"":""0302.19.00"",""countryOfOrigin"":""CN"",""entryDate"":""2026-01-15"",""declaredValue"":1000}"
03,12,03021900,0302.19.00,CA,2026-01-15,"{""htsNumber"":""0302.19.00"",""countryOfOrigin"":""CA"",""entryDate"":""2026-01-15"",""declaredValue"":1000}"
03,12,03021900,0302.19.00,EU,2026-01-15,"{""htsNumber"":""0302.19.00"",""countryOfOrigin"":""EU"",""entryDate"":""2026-01-15"",""declaredValue"":1000}"
03,12,03021900,0302.19.00,JP,2026-01-15,"{""htsNumber"":""0302.19.00"",""countryOfOrigin"":""JP"",""entryDate"":""2026-01-15"",""declaredValue"":1000}"
03,12,03021900,0302.19.00,RU,2026-01-15,"{""htsNumber"":""0302.19.00"",""countryOfOrigin"":""RU"",""entryDate"":""2026-01-15"",""declaredValue"":1000}"
03,13,03022100,0302.21.00,CN,2026-01-15,"{""htsNumber"":""0302.21.00"",""countryOfOrigin"":""CN"",""entryDate"":""2026-01-15"",""declaredValue"":1000}"
03,13,03022100,0302.21.00,CA,2026-01-15,"{""htsNumber"":""0302.21.00"",""countryOfOrigin"":""CA"",""entryDate"":""2026-01-15"",""declaredValue"":1000}"
03,13,03022100,0302.21.00,EU,2026-01-15,"{""htsNumber"":""0302.21.00"",""countryOfOrigin"":""EU"",""entryDate"":""2026-01-15"",""declaredValue"":1000}"
03,13,03022100,0302.21.00,JP,2026-01-15,"{""htsNumber"":""0302.21.00"",""countryOfOrigin"":""JP"",""entryDate"":""2026-01-15"",""declaredValue"":1000}"
03,13,03022100,0302.21.00,RU,2026-01-15,"{""htsNumber"":""0302.21.00"",""countryOfOrigin"":""RU"",""entryDate"":""2026-01-15"",""declaredValue"":1000}"
03,14,03022200,0302.22.00,CN,2026-01-15,"{""htsNumber"":""0302.22.00"",""countryOfOrigin"":""CN"",""entryDate"":""2026-01-15"",""declaredValue"":1000}"
03,14,03022200,0302.22.00,CA,2026-01-15,"{""htsNumber"":""0302.22.00"",""countryOfOrigin"":""CA"",""entryDate"":""2026-01-15"",""declaredValue"":1000}"
03,14,03022200,0302.22.00,EU,2026-01-15,"{""htsNumber"":""0302.22.00"",""countryOfOrigin"":""EU"",""entryDate"":""2026-01-15"",""declaredValue"":1000}"
03,14,03022200,0302.22.00,JP,2026-01-15,"{""htsNumber"":""0302.22.00"",""countryOfOrigin"":""JP"",""entryDate"":""2026-01-15"",""declaredValue"":1000}"
03,14,03022200,0302.22.00,RU,2026-01-15,"{""htsNumber"":""0302.22.00"",""countryOfOrigin"":""RU"",""entryDate"":""2026-01-15"",""declaredValue"":1000}"
03,15,03022300,0302.23.00,CN,2026-01-15,"{""htsNumber"":""0302.23.00"",""countryOfOrigin"":""CN"",""entryDate"":""2026-01-15"",""declaredValue"":1000}"
03,15,03022300,0302.23.00,CA,2026-01-15,"{""htsNumber"":""0302.23.00"",""countryOfOrigin"":""CA"",""entryDate"":""2026-01-15"",""declaredValue"":1000}"
03,15,03022300,0302.23.00,EU,2026-01-15,"{""htsNumber"":""0302.23.00"",""countryOfOrigin"":""EU"",""entryDate"":""2026-01-15"",""declaredValue"":1000}"
03,15,03022300,0302.23.00,JP,2026-01-15,"{""htsNumber"":""0302.23.00"",""countryOfOrigin"":""JP"",""entryDate"":""2026-01-15"",""declaredValue"":1000}"
03,15,03022300,0302.23.00,RU,2026-01-15,"{""htsNumber"":""0302.23.00"",""countryOfOrigin"":""RU"",""entryDate"":""2026-01-15"",""declaredValue"":1000}"
03,16,03022400,0302.24.00,CN,2026-01-15,"{""htsNumber"":""0302.24.00"",""countryOfOrigin"":""CN"",""entryDate"":""2026-01-15"",""declaredValue"":1000}"
03,16,03022400,0302.24.00,CA,2026-01-15,"{""htsNumber"":""0302.24.00"",""countryOfOrigin"":""CA"",""entryDate"":""2026-01-15"",""declaredValue"":1000}"
03,16,03022400,0302.24.00,EU,2026-01-15,"{""htsNumber"":""0302.24.00"",""countryOfOrigin"":""EU"",""entryDate"":""2026-01-15"",""declaredValue"":1000}"
03,16,03022400,0302.24.00,JP,2026-01-15,"{""htsNumber"":""0302.24.00"",""countryOfOrigin"":""JP"",""entryDate"":""2026-01-15"",""declaredValue"":1000}"
03,16,03022400,0302.24.00,RU,2026-01-15,"{""htsNumber"":""0302.24.00"",""countryOfOrigin"":""RU"",""entryDate"":""2026-01-15"",""declaredValue"":1000}"
03,17,03022901,0302.29.01,CN,2026-01-15,"{""htsNumber"":""0302.29.01"",""countryOfOrigin"":""CN"",""entryDate"":""2026-01-15"",""declaredValue"":1000}"
03,17,03022901,0302.29.01,CA,2026-01-15,"{""htsNumber"":""0302.29.01"",""countryOfOrigin"":""CA"",""entryDate"":""2026-01-15"",""declaredValue"":1000}"
03,17,03022901,0302.29.01,EU,2026-01-15,"{""htsNumber"":""0302.29.01"",""countryOfOrigin"":""EU"",""entryDate"":""2026-01-15"",""declaredValue"":1000}"
03,17,03022901,0302.29.01,JP,2026-01-15,"{""htsNumber"":""0302.29.01"",""countryOfOrigin"":""JP"",""entryDate"":""2026-01-15"",""declaredValue"":1000}"
03,17,03022901,0302.29.01,RU,2026-01-15,"{""htsNumber"":""0302.29.01"",""countryOfOrigin"":""RU"",""entryDate"":""2026-01-15"",""declaredValue"":1000}"
03,18,03023100,0302.31.00,CN,2026-01-15,"{""htsNumber"":""0302.31.00"",""countryOfOrigin"":""CN"",""entryDate"":""2026-01-15"",""declaredValue"":1000}"
03,18,03023100,0302.31.00,CA,2026-01-15,"{""htsNumber"":""0302.31.00"",""countryOfOrigin"":""CA"",""entryDate"":""2026-01-15"",""declaredValue"":1000}"
03,18,03023100,0302.31.00,EU,2026-01-15,"{""htsNumber"":""0302.31.00"",""countryOfOrigin"":""EU"",""entryDate"":""2026-01-15"",""declaredValue"":1000}"
03,18,03023100,0302.31.00,JP,2026-01-15,"{""htsNumber"":""0302.31.00"",""countryOfOrigin"":""JP"",""entryDate"":""2026-01-15"",""declaredValue"":1000}"
03,18,03023100,0302.31.00,RU,2026-01-15,"{""htsNumber"":""0302.31.00"",""countryOfOrigin"":""RU"",""entryDate"":""2026-01-15"",""declaredValue"":1000}"
03,19,03023200,0302.32.00,CN,2026-01-15,"{""htsNumber"":""0302.32.00"",""countryOfOrigin"":""CN"",""entryDate"":""2026-01-15"",""declaredValue"":1000}"
03,19,03023200,0302.32.00,CA,2026-01-15,"{""htsNumber"":""0302.32.00"",""countryOfOrigin"":""CA"",""entryDate"":""2026-01-15"",""declaredValue"":1000}"
03,19,03023200,0302.32.00,EU,2026-01-15,"{""htsNumber"":""0302.32.00"",""countryOfOrigin"":""EU"",""entryDate"":""2026-01-15"",""declaredValue"":1000}"
03,19,03023200,0302.32.00,JP,2026-01-15,"{""htsNumber"":""0302.32.00"",""countryOfOrigin"":""JP"",""entryDate"":""2026-01-15"",""declaredValue"":1000}"
03,19,03023200,0302.32.00,RU,2026-01-15,"{""htsNumber"":""0302.32.00"",""countryOfOrigin"":""RU"",""entryDate"":""2026-01-15"",""declaredValue"":1000}"
03,20,03023300,0302.33.00,CN,2026-01-15,"{""htsNumber"":""0302.33.00"",""countryOfOrigin"":""CN"",""entryDate"":""2026-01-15"",""declaredValue"":1000}"
03,20,03023300,0302.33.00,CA,2026-01-15,"{""htsNumber"":""0302.33.00"",""countryOfOrigin"":""CA"",""entryDate"":""2026-01-15"",""declaredValue"":1000}"
